actual.vars,Group_Base_Media_Price,Group_Base_MediaBreakDown_Price,Group_BaseBreakDown_MediaBreakDown_Price,Group_Modeller,Group_StackedBar,group,ref_points,agg_method,variable_display,isforecastable,brand/category_a,product/category_b,channel/category_c,platform/category_d,proposition/category_e,creative/category_f
bm_tbca_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tomawa_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tru_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tsawa_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_uncons_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_valprop_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
c_ama_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_ash_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_bbb_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_homed_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_homeg_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_ikea_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_low_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_mac_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_overs_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_roomst_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_tar_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_tot_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_wal_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_way_sp,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor,yes,na,na,na,na,na,na
c_bm_ama_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ama_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_ash_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_bbb_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_overs_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_tar_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_penetr_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_posimp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_purchint_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_tbca_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_tomawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_tru_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_tsawa_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_uncons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_wal_valprop_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_way_awatocons_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_way_brdesire_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_way_dif_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_way_emotmean_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
c_bm_way_insp_pc,Base,Base,Competitor,Competitor,Competitor,Competitor,none,Sum,Competitor Brand Health,yes,na,na,na,na,na,na
